,score,text,score_ideal
1317,1,"flipkart has revealed a new feature called ping, which will allow you to shop with your friends. essentially, it...",
1318,3,l 'oreal paris white perfect laser day - spf 19 is selling cheaper by 2% at inr 875 today,
1319,0,hi i have bought a phone from flipkart around 3 months back its battery is heating up abnormally,
1320,0,flipkart offer the team that made a reality. here’s to more social shoppin…,
1321,0,- laserjet m1005 multi-function laser printer is selling cheaper by 49% at inr 6500 today,
1322,3,share &amp; relive your favorite memories with buy at  -,
1323,5,"5*  \omg i love this book i've read it like 7 times this week\"" via""",
1324,0,how do i get the invitation,
1325,0,"chief executives of two start-ups acquired by flipkart resign.
anurag dod, head of advertising technology firm...",
1326,6,rt win rs 500 flipkart gift voucher. tell us what is  in less than 9 words.,
1327,0,"rt flipkart has developed ping that would consume less data, less battery and will work on any smartphone working on android 2.1…",
1328,0,rt the ui looks as if fb messenger has been integrated into flipkart. complete with chatheads.,
1329,0,launches - a social shopping enabler  also read  comment at end *fingers crossed*,
1330,0,so what have you got for us?,
1331,3,hey  just sent you an invite to access check it out and help me shop,
1332,2,that's wonderful. congrats team,
1333,0,"not another vampire story~\quick dialog and punchy characters\"" via""",
1334,0,delhi government has become flipkart. it only offers discounts these days.,
1335,0,benq xl2411z 24 inch led backlit lcd monitor (gaming) is selling cheaper at inr 24999 today,
1336,1,rt flipkart ping will initially be invite only.,
1337,0,buy micromax canvas xpress 2 online at rs 5999 – flipkart sale (today at 12pm),
1338,0,valueram ddr3 2 gb pc dram is selling cheaper at inr 990 today,
1339,0,rt essentially most of the new flipkart features and innovations will happen for mobile devices.,
1340,5,ya..snapdeal good btw not better as  .. bcoz snapdeal costs r quite high,
1341,0,new slogan of  app since the last update!,
1342,3,happy shopping days! get instant 5% on all orders at with any banks debit cards -,
1343,0,okkk in house shopping going on ab samajh aaya flipkart profit me kyu nai aata...hehehehe,
1344,0,"'hardik', 'mangalore' &amp; 'mileage'   -&gt; discover flipkart offers, coupon codes at",
1345,0,"snapdeal diaries, snapdealdiaries   -&gt; discover flipkart offers, coupon codes at",
1346,0,deal of the  buy micromax canvas xpress 2 online at rs 5999 – flipkart sale (today at 12pm)...,
1347,3,it never a good idea in my books to go,
1348,-3,rt   proofs about  unprofessional approach. sorry to say but i hve to take action,
1349,-1,"my concern are the charges, why should i pay for  mistakes? its been a month now still without a phone",
1350,2,aqt 33-10 wet &amp; dry cleaner is selling cheaper at inr 6375 today,
1351,0,"shopping is a conversation - ping enables shoppers to share, chat in real time",
1352,0,hey  is the deluxe edition of the new iron maiden album releasing today?,
1353,0,assassin's unity is selling cheaper by 6% at inr 930 today,
1354,3,"heard at a table nxt to me  - we'r leaving  engineering team. attended  mobilesparks grt ideas, good offers!",
1355,3,great dear..,
1356,0,rt ceos of flipkart-acquihired startups appiterate and adlquity quit,
1357,0,ceos of acquired cos adiquity and appiterate quit flipkart,
1358,0,flipkart launches ping. now shop with your ping allows users to have real-time conversations with...,
1359,0,"i suggest,you do a quality check of your product before selling",
1360,5,"5 stars \omg i love this book i've read it like 7 times this week\""""",
1361,0,how do i get the invite?,
1362,0,"rt one of the saner articles on gmv, valuations and value -",
1363,-2,i missed your periscope feed due to but now i can't find an option to replay it as well ?,
1364,0,- 44% off on reebok classic proton lp sneakers at flipkart,
1365,1,i don’t want to shop with my friends flipkart. back to amazon.,
1366,0,public interest litigation - with model pil formats is selling cheaper at inr 533 today,
1367,0,"back in moto g (3rd generation)(black, 16 gb) for rs. 12,999 -",
1368,1,going the smartphone way.  to offer ping experience to consumers thru invite only model.,
1369,0,24111cmgi attivo analog watch  - for men is selling cheaper at inr 1100 today,
1370,6,"if i win with u, i'll gift my bro with flipkart voucher shopping",
1371,4,can't wait to try out flipkart ping so i can discuss and share my underwear purchases with my best friends.,
1372,-1,30th july to 25th aug no response back .. n u cal  a,
1373,0,"is epic. a new in d market
 we also belive always",
1374,-1,u shld have good customer service. plz focus on that. see fraud practice done by,
1375,0,it's all about the nothing works right without the right team,
1376,1,will be invite only -,
1377,2,"hii flipkart flipkart, want to get iph0ne 6 for free? please go check my bi0. thx",
1378,9,"wish to receive an invite, try out and spread the good word around as i have always been your avid user &amp; loyal customer",
1379,1,wow.. plz send invite,
1380,2,5-star humor vampire book at ! via,
1381,0,minimum 45% off on tools  upto 16% from &gt;&gt;,
1382,0,sandisk extreme sdhc 32 gb class 10 for rs. 999 - …,
1383,0,mafia 2 is selling cheaper at inr 473 today,
1384,0,data traveler 101 g2 8 gb utility pendrive is selling cheaper at inr 285 today,
1385,0,how can the same model id phone can be sold without charger on flipkart and with charger on amazon.,
1386,0,kindly check this order and rectify this asap,
1387,-2,can someone highlight the fraud practice by ecomm companies,
1388,5,huge opportunity for online giants like,
1389,0,a new concept for the e-purchasers,
1390,1,yaar  ek invite bhej do na,
1391,4,kudos am a big fk,
1392,0,churn at appiterate and adlquity after flipkart buy,
1393,0,flipkart ping &gt; itunes ping?,
1394,-1,"so you use flipkart ping to chat with your friends while you shop and pay on a 4inch screen? cool. 

but, what's the point?",
1395,1,"introduces a social shopping experience. mind you, its by invite only",
1396,0,hats off to u team,
1397,0,eagle electric roti maker is selling cheaper by 2% at inr 505 today,
1398,0,on  by srmahesh flipkart-fastest-delivery-on-time -,
1399,4,what an awesome idea!!,
1400,2,anything exclusive for flipkart first members?,
1401,0,the team that made a reality. here's to more social shopping days.,
1402,2,"launched a new app 

available for selected users for now &amp; its only accessible on invite basis",
1403,0,rt sandisk extreme sdhc 32 gb class 10 for rs. 999 -,
1404,0,"launches ping. a social shopping experience. very interesting, very ambitious.",
1405,2,can you please invite me?,
1406,0,send me an invite!,
1407,1,does anyone have an invite for flipkart’s ping?,
1408,0,from you,
1409,7,"rt thank you  for the killer prize! great contest 
gonna enjoy my  voucher!",
1410,3,great,
1411,0,can't wait.,
1412,3,"the billion dollar clubs  

good to see",
1413,0,"sharing fdi in it's flipkart, snapdeal vs amazon, ebay - times of india",
1414,4,rt  thanks for delivering raif badawi's 1000 lashes today. really appreciate finally got my hands on the boo…,
1415,2,thank you for responding to my the will be posted soon.,
1416,0,we think we can change the e-commerce conversation from marketing  based to product based conversation,
1417,0,gaming,
1418,-2,m interacting with ur socialteam since 2014.just understand the reason of my frustration tagging u,
1419,0,shades of one plus   xd,
1420,-3,to the see what  is up to no reply for the mistake,
1421,2,upto 56% off on  shop brands like and more,
1422,2,od203650353468286700 where do i raise a complaint 10 mins after delivery for damaged product?. i'd like a resolution now.,
1423,0,all set to make a strategic announcement.,
1424,0,oh daymn...,
1425,0,sandisk extreme sdhc 32 gb class 10 for rs. 999 -,
1426,0,grab the ravishing offer  &amp; bring home goglam shimmer smartphone  just,
1427,2,is currently invite only &amp; will be rolled out to select users. you can get an invite from friends who have access to it.,
1428,0,updating!,
1429,0,omni 10 tablet is selling cheaper at inr 24800 today,
1430,0,buy 17 piece toyo food storage containers fr just rs 299 in flipkart,
1431,0,jmg 3274 700 w juicer mixer grinder is selling cheaper at inr 7090 today,
1432,0,when will moto 3rd gen 16gb white be available ??,
1433,2,rt the company will work towards integrating sellers and it's customer care people on the ping.,
1434,0,flipkart ping will work on invite-only basis for now!,
1435,0,shopping becomes social with flipkart ping,
1436,0,this will work on invite-only basis for now!,
1437,0,"flipkart offer .  ,  ,  , peeyush ranjan shopping to…",
1438,3,good move rt  flipkart ping allows users to chat and shop with their friends,
1439,1,od203650353468286700 online website doesn't allow me to request return either.,
1440,1,flipkart ping will initially be invite only.,
1441,0,the app is available on ios and android as of now. update your  app now..,
1442,2,at-least can expect your superior services now. action immediately,
1443,0,"lenovo s720 (white, 4 gb) for rs. 6,490 (new seller) -",
1444,-3,no doubt  has delayed going,
1445,0,"fitbit india, fitbitin   -&gt; discover flipkart offers, coupon codes at",
1446,1,ping is live. we worked very hard to make this happen. your feedback is appreciated as always.,
1447,0,this is the team that made  ping possible. they pulled off something not many didn't even dare to think.,
1448,3,same here. now flipkart going app only hinders my loyalty to them too.,
1449,0,rt  od203650353468286700 just received a damaged product- a completely cracked tempered glass. cc say they can't rais…,
1450,0,trailblazer rucksack  - 50 l is selling cheaper at inr 3830 today,
1451,-3,"rt  2 weeks later &amp; still a fake controller, tampered packaging &amp; even an instruction doc in comic sans. way2go http…",
1452,4,eureka forbes quick clean dx vacuum cleaner is selling cheaper at inr 3299 today,
1453,-5,have raised dispute against  . kindly process refund in a day not 7 days before it gets more worst,
1454,0,is available on flipkart's updated app.,
1455,0,essentially most of the new flipkart features and innovations will happen for mobile devices.,
1456,0,od203650353468286700 just received a damaged product- a completely cracked tempered glass. cc say they can't raise a complaint.,
1457,0,"pantaloons, amazon, snapdeal, jabong and flipkart sale over....
nse bse sale started ..flat 20% off",
1458,0,launches chat feature called inside its android and ios app. online shopping going the messaging way?,
1459,5,"5-stars  &amp;  \omg i love this book i've read it like 7 times this week\""""",
1460,0,full news click here,
1461,0,"i followed all the process step by step from call-center, emails and social   sucks. patience pays",
1462,0,and hence  will slowly move to an app only platform,
1463,0,"lenovo s720  (white, 4 gb) for rs. 6490 - flipkart

link ===&gt;...",
1464,0,"lenovo s720  (white, 4 gb) for rs. 6490 - flipkart",
1465,0,launches a new feature to socialise your experience,
1466,-1,frankly this was my last interaction with  no more purchasing and will insist my friends too,
1467,-1,no tweet about flipkart's new social network on timeline,
1468,0,how flipkart became flop-kart via,
1469,0,"flipkart is about to launch something new &amp; social. stay tuned for more \ ...?""",
1470,0,"rt pantaloons, amazon, snapdeal, jabong and flipkart sale over....
nse bse sale started ..flat 20% off !",
1471,0,rt here's a sneak peek of the new office!,
1472,0,"rt pantaloons, amazon, snapdeal, jabong and 
flipkart sale over....
. 
nse bse sale started ..
. 
. 
.
. 
flat 20% off",
1473,3,hey! you can shop and find exciting products on flipkart. try this app now!,
1474,0,"rt  says we have seen changes in users pattern, 41% e com comes from mobile in india",
1475,2,the company will work towards integrating sellers and it's customer care people on the ping.,
1476,0,"prosthetics earned, invested blood (orop a conversation) - by abhinav dwivedi",
1477,0,"rt  says that ping is optimised for slow networks, will use less battery and data on smartphones.",
1478,0,introduces a whole new way of shopping- social shopping!! shop with your friends,
1479,-1,sylvia takes on eighth grade &amp; her sister's boyfriend. no lots of,
1480,0,if someone does not have  app you can ping them and an sms will be sent to them with link to the app.,
1481,0,"they are beyond the orbit of vcs.
i am sure flipkart fund raise will surpass uber's very soon..!",
1482,0,"olx,myntra,flipkart",
1483,2,"congrats on the launch of ping, flipkart!",
1484,0,"lol, but flipkart already has sunk so much in the palatial office",
1485,0,"buy swipe konnect trio (black, 4gb) mobile phone that runs on android v4.4 (kitkat) os with 512mb ram f...",
1486,0,bio papaya revitalizing tan-removal  scrub is selling cheaper at inr 160 today,
1487,0,"when you take a shot at impacting india.  you actually impact the world, says  of",
1488,-2,a well deserved respite for all men..no more tired legs with the social shopping app by,
1489,5,"5* \omg i love this book i've read it like 7 times this week\"" via""",
1490,1,desire 500 dual sim is selling cheaper at inr 13999 today,
1491,3,"would be nice if we,  users get the app neatly available.",
1492,0,a user can ping a person even when that person does not have the shopping,
1493,1,flipkart offer drag. drop. share. 3 easy steps to social shopping with …,
1494,-1,"flipkart offer rt shopping now is very isolated experience,  …",
1495,0,"flipkart offer rt interesting! 41% of online shopping comes from mobile, and…",
1496,5,launched share your shopping experience with friends and family good initiative,
1497,0,"- panasonic landline phone kx-ts400sxb rs. 424, reebok footwear 50% off – flipkart",
1498,0,"hey shopper,check out this latest flipkart — bags, wallets &amp; belts minimum 50% off …",
1499,0,n100 6 cell laptop battery is selling cheaper at inr 2574 today,
1500,0,"says that ping is optimised for slow networks, will use less battery and data on smartphones.",
1501,0,additional cost. the person was very rude initially then started talking more sensible.,
1502,0,bhima lone warrior (english) is selling cheaper at inr 250 today,
1503,2,"so proud to take to market! mobile, users and the redefining the future is what keeps us motivated.",
1504,-1,duh flipkart. cancelling an order when i remind you to deliver it. duh duh.,
1505,0,"rt is a new addition to  app where you can add friends, talk to them and then shop.",
1506,0,"hey shopper,check out this latest flipkart — bags, wallets &amp; belts minimum...",
1507,-1,and this will cut down the battery usage to,
1508,2,introduces ping feature on its mobile app. to help user form groups from contacts and shop simultaneously.,
1509,0,claims that it optimizes data so that it becomes easier for user to use the app.,
1510,0,"finally i got my order delivered yesterday. now u hav modified the offer, u reduced it by 50%.",
1511,0,shut up,
1512,0,any reply on my complaint against  touch screen issue in replacement device,
1513,0,while using you are using of the battery you would have used in sharing  conventionally says,
1514,2,this is a an interesting initiative. now shopping becomes social.,
1515,0,"flipkart has developed ping that would consume less data, less battery and will work on any smartphone working on android 2.1 and above.",
1516,0,".  ,  ,  , peeyush ranjan shopping together on for a watch.",
1517,0,- american tourister 14 inch laptop backpack with 34% off at flipkart,
1518,3,proud to be part of the team that has launched now shop with your friends easily on flipkart!,
1519,2,"online purchasing,its give attraction but hesitation to the customers doing first time purchase. satisfaction &amp; guarant",
1520,2,rt  claims that it is the only indian company that has got google's top developer's tag.,
1521,0,"is a new addition to  app where you can add friends, talk to them and then shop.",
1522,0,table single pencil sharperners is selling cheaper at inr 280 today,
1523,1,have u received invite for flipkart ping ?,
1524,2,do you have an invite for flipkart’s ping? please send me one.  !!!,
1525,0,498rc2 (ball head) tripod ball head is selling cheaper at inr 6400 today,
1526,1,please refer my all tweets.  should not tie up with,
1527,0,tdah tdah...,
1528,2,claims that it is the only indian company that has got google's top developer's tag.,
1529,0,flipkart is launching something social today...,
1530,0,"rt now about the 
ping is a new product that is about social shopping experience deeply integrated in",
1531,0,flipkart ping,
1532,-2,that awkward moment when bse seems to offer more discounts on stocks than on,
1533,4,the focus should also be on improving the technology which supports ecom.,
1534,0,rt 4 stars \engaging,
1535,-1,a major challenge in india is a standard experience for all consumers.  says peeyush ranjan of,
1536,2,seems like flipkart is heeding customer sentiments -- by putting …,
1537,2,introduces ping on app to help user form groups from contact list to chat &amp; shop simultaneously.,
1538,0,microsdhc 32 gb 48 class 10 evo (with adapter) is selling cheaper at inr 785 today,
1539,-1,adata hv620 2.5 inch 2 tb external hard drive is selling cheaper by 16% at inr 5499 today,
1540,0,peeyush ranjan is on stage now. probably his first appearance for flipkart.,
1541,0,deal on onions,
1542,2,its because you get additional benefits while buying on mobile. do the same and watch the statistics flip.,
1543,0,"rt pantaloons, amazon, snapdeal, jabong and flipkart sale over....
nse bse sale started ..
flat 20% off.. namo namo",
1544,0,can you guys help. i am already approaching  for help.,
1545,0,af-s nikkor 85 mm  lens is selling cheaper at inr 26375 today,
1546,0,very true!! is d primary source of search &amp; majority of ur decision making happens in 1st search.,
1547,0,"reebok sports footwear flat 50% off, logitech b175 wireless mouse rs. 599…",
1548,0,5 stars ! it didn't take a pint of blood. sylvia knew julia's boyfriend was a vampire.,
1549,1,i really wish for maggi to be bavk,
1550,-3,proofs about  unprofessional approach. sorry to say but i hve to take action,
1551,0,here is how to use,
1552,0,i hd purchsed a pair of earphnes frm flipkart a fw days bck n 2day i m getn a mail sayn it is cncelled due 2 high dmand,
1553,0,the ui looks as if fb messenger has been integrated into flipkart. complete with chatheads.,
1554,0,extract roots speed for yours depiction through flipkart jvahbamp,
1555,2,yaa einsteins because youbhave better discounts on mobile.,
1556,2,stick tops pen (set of 25) ball pen is selling cheaper at inr 315 today,
1557,0,zenfones are good...,
1558,0,"the micromax canvas xpress 2 sale is on  



-",
1559,0,flipkart ping was built from scratch punit soni,
1560,0,jonathan livingston seagull a story (english) is selling cheaper at inr 108 today,
1561,5,hey  this will be fun to share shopping ideas with you on  with  let's do it with  !,
1562,0,the micromax canvas xpress 2 sale is on,
1563,1,can you please send the link where can i get the official wrestling gloves,
1564,0,"hardik patel &lt;-discover reviews and compare prices from flipkart,amazon and snapdeal",
1565,0,"rt the faceless saldirgan by sahil loomba is out now!
place on on",
1566,-2,yes because we desperately needed yet another™ chatting app.,
1567,3,nice. kudos,
1568,0,flipkart is working fine.only the live feed for paytm is not working.,
1569,0,"flipkart's punit soni says it has over 50 million registered users for its app, who spend an average of 59 minutes every month.",
1570,3,"shopping has always been an experience where u hang out with your friends n enjoy, nw  is doing this digital kudos !",
1571,0,is it down for all merchants or only few ? i had to make a transaction on flipkart app. is flipkart app tracking is working ?,
1572,-2,"call center people just lied on calls,i have email proof that refund sud hve been initiated on 14",
1573,1,is it launched on website or on apps?,
1574,-3,who will pay for late payment charges and processing fees for the phone i dont own?,
1575,0,"now about the 
ping is a new product that is about social shopping experience deeply integrated in",
1576,2,rt puneet soni is talking about smartphone industry's rapid growth over pcs.,
1577,0,"rt puneet soni, chief product officer  is on the stage.",
1578,-1,sorry to say but  has initiated refund now. after 15 days when i tweeted u,
1579,0,indian etailer  adds a new way to shop with friends,
1580,0,rt elite is now exclusively available on  get one for yourself today.,
1581,0,puneet soni claims that 50 million registered users are on  in india.,
1582,0,can i get the official wrestling gloves on  . rt and reply to my tweet.......,
1583,0,"available on flipkart and amazon. if that doesn't work for you, mail me (email in my bio).",
1584,0,inspiron 15r (n5010) 9 cell laptop battery is selling cheaper at inr 5499 today,
1585,3,flipkart ping announced. a social network on top of the flipkart app. let's you share products with anyone and chat.,
1586,0,"interesting!
41% of online shopping comes from mobile, and india leads the system.",
1587,2,"comfy bean bags large bean bag footstool  with bean filling  (blue) worth rs. 1299 for rs. 599 - flipkart

link...",
1588,2,comfy bean bags large bean bag footstool  with bean filling  (blue) worth rs. 1299 for rs. 599 - flipkart,
1589,0,"rt \prose is tight and simple...often absent from young adult\"" ~ new year book review via""",
1590,0,"the mobile app content doesn't update automatically now a days. am using moto g 2014. tried reinstalling, didnt work.",
1591,0,social shopping ?,
1592,0,"i need zenfone 2 laser ze550kl . surprise me \coming soon\""""",
1593,0,4-stars \engaging,
1594,0,see,
1595,2,puneet soni is talking about smartphone industry's rapid growth over pcs.,
1596,1,"guys, u r taking everything for granted and it's taking almost 10days for every delivery",
1597,0,#NAME?,
1598,0,-  flipkart - just at rs 169 just at rs flipkart - just at rs 169 just…,
1599,0,rt q6. tell us your favourite elite feature and why?,
1600,0,is revolutionary for online shopping. now i can be social on  too! social networking level 1000x!,
1601,1,time to upgrade your it systems to ensure you live upto commitments made to customer. online sale can get frustrating.,
1602,1,hahahaa!!   how can you allow such stuff to happen?,
1603,0,rt flipkart is introducing  -  a social sharing feature within their app,
1604,1,drag. drop. share. 3 easy steps to social shopping with,
1605,1,guide to airport authority of india junior executive electronics (english) 2 edition - buy...,
1606,0,"puneet soni, chief product officer  is on the stage.",
1607,4,awesome update 4.0,
1608,0,dr. batra's normal shampoo is selling cheaper at inr 125 today,
1609,-1,it's a homegrown app.  allows users to share screens and drag and drop products.,
1610,0,"rt look at snapdeal's galloping growth, gmv, funding and valuation",
1611,2,helps you in discussing your shopping by dragging and dropping with your friends on,
1612,2,consumers can choose contacts they want to share their chosen products with and have real time conversation with them,
1613,-1,expansion 1.5 tb portable hard disk is selling cheaper by 20% at inr 4199 today,
1614,4,a fun way to to shop with friends.,
1615,0,flipkart is introducing  -  a social sharing feature within their app,
1616,3,rt tune in as the ever inspiring  introduces this weeks   of,
1617,-1,"shopping now is very isolated experience,   is bringing new product called  where u can do social shopping",
1618,0,"find this gorgeous high-low from on our site, and !",
1619,6,buy best rakhis and best gifts online for raksha bandhan from flipkart.,
1620,-2,pathetic exp while making payment for micromax canvas xpress 2. tried payment thrice and product went out of stock.m-9811918188,
1621,11,thanks for efficient delivery; much before the promised date. good product. neatly packed. courteous delivery guy. happy customer!,
1622,0,so i see a ping and order kinda interface?,
1623,0,checking out the new  office in bangalore. very well done!,
1624,0,rs.140 discount and rs.150 delivery?,
1625,-1,"\india is leading the mobile revolution in the world &amp; mobile is no more just a choice\"" -""",
1626,0,hahaha. flipkart will flip.,
1627,0,rt  wait. wait. wait. what if discount outweighs flipkart billiondollarsale day discount during fest…,
1628,0,live on goes live!,
1629,0,says average user spends 49 minutes month on their app.  india is ahead of all in mobile led e com,
1630,0,is it peer-to-peer delivery service that you bringing in!!,
1631,0,flipkart has 50 million registered users on their app says,
1632,0,just pre-ordered my copy of by,
1633,0,"flipkart … i'll have what your copywriter is smoking, guys",
1634,0,live-stream?,
1635,0,are they being acquired by  by any chance?,
1636,0,"says we have seen changes in users pattern, 41% e com comes from mobile in india",
1637,4,rt 40 min to go for amazing flipkart vouchers is up for grab. starts at,
1638,0,let's hear more from,
1639,-2,"its been two months,its like a deadlock problem in os.
customer service",
1640,1,yes -,
1641,-2,flipkart should learn from google to not impose d rules on d consumers ; d google failed with &amp; accepted muc,
1642,1,"pantaloons, amazon, snapdeal, jabong and flipkart sale over

nse bse sale started ..
flat 20% off on all shares",
1643,0,"u.s. polo assn. belt(dark brown), worh rs. 1599 at just rs. 685 – flipkart",
1644,0,sandisk extreme sdhc 32 gb class 10  flipkart.,
1645,0,over the years   has shaped the e-commerce industry in india.  says,
1646,0,"the xiaomi service centre in indore told me that  \mam is not giving replacement.""",
1647,0,"deals of the day – august 25, 2015",
1648,0,app only its like pushing us into a tiny display...isnt it weird,
1649,0,"\prose is tight and simple...often absent from young adult\"" ~ new year book review via""",
1650,0,"dafuq you guys smoking, flipkart?",
1651,-1,rt take part in the challenge &amp; pre-order the next book in the series from,
1652,5,"rt 5 stars \omg i love this book i've read it like 7 times this week\"" via""",
1653,0,social work platform may be with a team of social scientists,
1654,0,51% off on bosch gsb 500 re kit power &amp; hand tool kit. just rs 3299  shop,
1655,-1,counter strike source is selling cheaper at inr 359 today,
1656,0,evolve is selling cheaper at inr 1595 today,
1657,0,beware flipkart! we have a rocking office too,
1658,-1,chief executives of two start-ups acquired by flipkart resign,
1659,0,when apple itself says  is not a authorized seller. just check the above link.,
1660,0,"i suggest flipchat,prochat",
1661,5,"5 stars \omg i love this book i've read it like 7 times this week\"" via""",
1662,-1,"rt unless you are a co like flipkart burning $2m a day, don't worry about the bubble bursting.
food-tech cos excepted...most of …",
1663,0,"rt in kolkata, sometimes it means wading through 1.5 feet water to make a delivery",
1664,0,laptop skins..,
1665,0,just at rs 169..,
1666,0,bluetooth speakers..,
1667,0,today at rs 629,
,1362,,
